qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
-9.40926579490935,-13.554673432798532,170035.63756055816,-5.699579629570083,2.0685975947485598,135916.19972430175,-19.85264926780216,17.18047244142769,-146803.9526945752,2.931704133650076,21.398903914310402,-121937.74698685344,3.7697195820420846,-3.990647803379002,-15288.54747233426,0.05670061874824471,0.46306702303876807,0.0,7.798918029397937,-26.845213570792176,0.0,0.0,0.0,-110420.11556686272,0.0,0.0,-88214.32606256395,0.0,0.0,95313.85525100016,0.0,0.0,79158.33305283698,0.0,0.0,9965.265815362305,0.0,0.0,0.0,10.0,10.0,0.0
-5.65654512413276,32.641022892192176,-798.2840931324564,-6.7702896723653945,5.114303846907043,-2092.375269027578,-23.29685972740351,-37.260077471109746,2607.816474271168,6.328830748403589,40.07224806548662,0.0,8.375409101551774,0.79484471909419,0.0,0.07256572069571515,0.0050886858285799025,0.0,3.3707399853715705,-10.04740554626591,0.0,0.0,0.0,1237.971042848754,0.0,0.0,2434.4961846996553,0.0,0.0,-3148.2390921541623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
3.118828071193343,-86.99903589553689,1012.1127114239514,3.071318820349593,-1.8691609337107447,1065.2040124063406,-17.932450275172915,15.360876152479355,-1764.8447699467854,-3.48116588974991,6.761911704334136,0.0,1.0410322694942618,5.85148569014526,-124.26644081588204,0.0961354473484664,0.10243565424375074,0.0,6.554824898720793,4.551601414926559,0.0,0.0,0.0,-844.2280816328371,0.0,0.0,-1451.4340466068427,0.0,0.0,2186.102675395708,0.0,0.0,0.0,0.0,0.0,129.65889349134596,0.0,0.0,0.0,10.0,10.0,0.0
18.321510273105687,0.0,0.0,4.166826769633607,0.0,0.0,-20.751950648067734,0.0,0.0,-2.116174286720985,0.0,0.0,2.3513743862250043,0.0,0.35275793954551016,0.13761939421176725,0.0,-0.1807337791433219,1.3997744268953662,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35275793954551016,0.0,0.0,0.1807337791433219,10.000000000000004,10.0,0.0
2.3328297625284518,-26.273639833102123,-116.39010989011008,1.076221901528424,16.54816877083239,-1423.4128728414423,-4.775850928357909,25.82285289177921,2430.317896389322,0.023096888691341844,-2.3962972353575793,0.0,0.7190282871053225,3.5508748035931688,0.0,0.26205214641610874,-0.08339614601237944,0.0,0.48959625019751274,-7.037536459783771,0.0,0.0,0.0,116.39010989011008,0.0,0.0,1423.4128728414423,0.0,0.0,-2430.317896389322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
-3.714238544638761,-16.657830083096474,3.020294889402346,-0.5505983244411539,6.925687083217154,18.63547730251315,-2.9169189369473103,-11.458557631227693,77.48160661641809,2.9373757123983637,13.218392704362644,-12.432784349757398,1.5187026769253924,9.620064666301037,-22.7942593923685,0.37984596757739986,-0.7098031422127119,0.11962850470507462,-3.341259861271344,25.15348230635413,-18.455283682592242,0.0,0.0,-20.255611550073272,0.0,0.0,4.887793452686445,0.0,0.0,9.527238173053295,0.0,0.0,0.12666447312859555,0.0,0.0,-2.3580521369460787,0.0,0.0,0.116199285171144,10.000000000000002,10.0,2.6909054979163236
-6.429910207723846,0.0,-81.03793986171806,0.05524457142194488,0.0,-29.302566534307896,4.324740786096602,0.0,135.67685902142279,-0.8641551925853878,0.0,-12.744905817626666,0.23714608831550432,0.0,-2.111400487436373,0.40841413750368094,0.0,-0.2416470113626422,-4.317843487786052,10.0,12.437775656518799,0.0,-13.08725367128458,-28.2200206767275,0.0,-5.417799247798704,-19.969822731038764,0.0,0.2065792587523832,40.11314512189443,0.0,3.7442262274606204,15.073804378553733,0.0,5.06145615903208,-1.2873595644446694,0.0,-0.21288569881106192,-0.039585348848125444,10.0,15.731822988689217,7.473615840104808
-21.27389561613269,-26.948563495825994,0.0,-10.016678243984215,5.351648998414784,0.0,35.20314468953925,-5.079098580251048,0.0,-15.905809753590614,24.856061009705115,0.0,0.7669402009323422,10.054385003699425,0.0,0.5430704252465113,4.408111571383056e-05,0.0,-8.645999880446553,-9.321952194310711,-9.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-62.371323199253936,-30.608056004282666,0.0,-8.103223858612282,8.33061381278021,0.0,10.91749775734352,21.176780640467783,0.0,9.543871230796015,3.1129168209624893,0.0,-0.11540785622528883,-4.051258878884191,0.0,0.18721225344492667,0.752222075710122,0.0,4.294279886530578,-35.78875885956383,-10.000000000000004,0.0,-0.5627767060637948,0.0,0.0,0.19709292647425247,0.0,0.0,0.33652425653333196,0.0,0.0,-0.03932534789262364,0.0,0.0,-0.2248538212811467,0.0,0.0,0.034551011776526246,0.0,10.0,-1.1606144590016354,0.0
-63.99040593733053,-11.817643586601632,-30.844755569455103,-5.216890298192671,2.046432992336514,-7.837541837144099,5.389609513814643,9.009403825268821,0.5894218411252631,8.89654463041386,-8.426454915359392,23.24681727345995,3.2652771554312334,18.328415582294433,18.976108624078442,0.15431275111027765,-0.09917803439782213,0.002298621947155159,3.7029510316554166,-4.095071549010694,-9.10050438979244,0.0,-6.414822591800261,-11.937128357323335,0.0,6.616463784158344,-10.841195220306576,0.0,12.91952658351299,14.021554673975501,0.0,-16.923287116803255,10.046800799536454,0.0,1.703384935666813,0.0840650427490827,0.0,0.19369172963879724,0.03307772872466191,10.0,-5.846236250518938,2.4554256313984
